India	2021-02-23 00:00:00.000	212230431	11030176	156567	11907392	10585757	1321635	NULL
India	2021-02-24 00:00:00.000	213036275	11046914	156705	12366633	10884879	1481754	NULL
India	2021-02-25 00:00:00.000	213829658	11063491	156825	13067047	11206188	1860859	NULL
India	2021-02-26 00:00:00.000	214661465	11079979	156938	13756940	11552857	2204083	NULL
India	2021-02-27 00:00:00.000	215435383	11096731	157051	14242547	11788669	2453878	NULL
India	2021-02-28 00:00:00.000	216231106	11112241	157157	14301266	11845075	2456191	NULL
India	2021-03-01 00:00:00.000	216858774	11124527	157248	14854136	12256337	2597799	NULL
India	2021-03-02 00:00:00.000	217618057	11139516	157346	15620749	12906771	2713978	NULL
India	2021-03-03 00:00:00.000	218403277	11156923	157435	16616048	13739121	2876927	NULL
India	2021-03-04 00:00:00.000	219178908	11173761	157548	18005503	14796835	3208668	NULL
India	2021-03-05 00:00:00.000	219940742	11192045	157656	19497704	15996683	3501021	NULL
India	2021-03-06 00:00:00.000	220692677	11210799	157756	20922344	17168303	3754041	NULL
India	2021-03-07 00:00:00.000	221430507	11229398	157853	20989010	17227903	3761107	NULL
India	2021-03-08 00:00:00.000	NULL	11244786	157930	23008733	18943283	4065450	NULL
India	2021-03-09 00:00:00.000	222716796	11262707	158063	24367906	20004227	4363679	NULL
India	2021-03-10 00:00:00.000	223479877	11285561	158189	25685011	21034481	4650530	NULL
